ScreenTime,SleepHours,LateNightUsage,ActivityLevel,DietQuality,SittingTime,InactivityPeriods,StressLevel,Gender,MealsPerDay,CalorieIntake,BMI,Fatigue,dopamine_score,lifestyle_risk,health_score,bmi_category,FutureHealthRisk,DiabetesRisk,AnemiaRisk,PCOSRisk
6,6.7,1,1,2,11,1,2,1,3,2236,22.49134948096886,High,3.5,4.4,3.58,1,Medium,Medium,Medium,Medium
4,5.6,1,2,1,3,0,1,1,5,3024,27.717685235262305,Medium,2.5,1.2999999999999998,3.14,2,Medium,Medium,Medium,Medium
5,7.9,0,2,2,11,2,1,0,1,471,21.38394199605733,Medium,2.5,4.3,4.36,1,Low,Low,Low,Low
4,4.6,0,0,0,9,2,2,1,1,1072,23.73866213151928,High,2.0,4.1,1.84,1,High,Medium,High,High
7,4.0,0,0,2,7,1,0,1,1,513,16.787190082644628,High,3.5,2.4,2.2,0,Medium,Medium,Medium,Medium
6,5.4,1,2,1,5,3,1,1,5,2792,23.225431847873423,Medium,3.5,2.8,3.06,1,Medium,Medium,Medium,Medium
4,6.3,0,1,2,9,3,0,0,1,1654,19.918367346938776,Low,2.0,3.6,3.42,1,Low,Medium,Low,Low
8,7.8,1,0,0,9,3,2,0,5,3346,30.46111830818249,High,4.5,4.4,3.12,3,High,High,Medium,High
3,7.4,1,1,2,3,2,1,1,3,2314,22.91303307000445,Low,2.0,1.9,3.86,1,Medium,Medium,Low,Medium
1,4.6,1,2,2,8,3,2,1,3,2393,36.79016620498615,High,1.0,4.1,3.04,3,Medium,Medium,Medium,Medium
3,4.3,0,1,0,10,0,0,1,3,1870,25.402816083611555,Medium,1.5,3.0,2.02,2,Medium,Medium,High,Medium
8,5.4,1,1,0,9,2,1,0,1,66,30.09143165772925,High,4.5,3.7,2.46,3,Medium,Medium,High,Medium
6,7.0,0,2,0,6,0,0,1,5,3433,17.68978885166924,Medium,3.0,1.7999999999999998,3.4000000000000004,0,Medium,Medium,Medium,Low
5,5.4,0,1,0,10,0,1,1,1,1237,15.570934256055365,High,2.5,3.4,2.46,0,Medium,Medium,High,Medium
5,5.3,1,2,1,9,2,0,1,2,1577,21.98989236526368,Medium,3.0,3.3,3.02,1,Low,Low,Medium,Low
8,5.7,0,0,0,3,0,1,0,2,1786,29.402273297715947,High,4.0,1.2999999999999998,2.28,2,High,High,High,High
3,4.1,1,2,2,11,0,0,0,4,2853,36.68409512565357,Medium,2.0,3.3,2.84,3,Medium,Medium,Low,Medium
2,7.8,1,1,1,9,1,2,0,4,2667,15.548945375878857,Medium,1.5,3.8,3.72,0,Medium,Medium,Medium,Medium
7,5.7,1,0,0,9,1,1,0,4,2682,25.3069320474676,High,4.0,3.3999999999999995,2.28,2,High,High,High,Medium
5,4.1,0,0,2,10,1,2,0,4,2585,25.90431010268094,High,2.5,4.1,2.24,2,High,High,Medium,High
7,4.4,0,1,0,5,1,0,0,4,3177,22.10028959000152,Medium,3.5,1.8,2.06,1,Medium,Medium,Medium,Medium
1,7.7,0,0,1,9,1,2,1,4,2926,26.753212578395683,Medium,0.5,3.8,3.38,2,Medium,High,Medium,Medium
4,5.6,0,1,0,10,1,0,1,4,3291,22.22222222222222,Medium,2.0,3.3,2.54,1,Medium,Medium,Medium,Low
2,7.5,0,1,2,7,4,0,0,1,1419,26.77593411497424,Low,1.0,3.3,3.9,2,Low,Medium,Low,Low
3,5.8,0,2,0,3,3,2,0,1,1178,20.679012345679013,High,1.5,2.6,2.92,1,Medium,Low,High,Medium
5,7.0,0,2,2,8,1,0,0,2,1288,22.43230251562249,Low,2.5,2.7,4.0,1,Low,Low,Low,Low
3,7.4,1,2,1,9,2,0,0,1,931,18.07851239669421,Medium,2.0,3.3,3.86,0,Low,Low,Medium,Low
4,4.9,0,2,0,5,2,0,0,4,2716,32.46191135734072,Medium,2.0,2.1,2.56,3,Medium,Medium,Medium,Medium
8,7.7,1,2,0,6,3,1,1,2,1149,27.44059917355372,Medium,4.5,3.1,3.68,2,Medium,Medium,Medium,Medium
2,6.9,0,1,2,11,2,2,1,1,694,26.812218711098343,Medium,1.0,4.7,3.66,2,Medium,Medium,Medium,Medium
7,7.3,1,1,0,6,1,2,1,3,2032,28.04281659313977,High,4.0,2.8999999999999995,3.22,2,High,Medium,High,Medium
6,7.5,0,2,2,10,1,2,1,5,3243,23.620287912158062,Medium,3.0,4.1,4.2,1,Medium,Medium,Low,Medium
5,7.9,0,2,1,9,4,2,1,4,3154,18.93700290367378,Medium,2.5,4.699999999999999,4.0600000000000005,1,Medium,Medium,Medium,Medium
1,6.8,1,2,1,4,0,0,1,5,3369,21.20099137030069,Low,1.0,1.2,3.62,1,Low,Low,Low,Low
1,4.2,0,1,2,7,1,1,1,3,2229,20.286507911738084,Low,0.5,2.8,2.58,1,Medium,Medium,Medium,Medium
6,4.2,0,2,0,6,3,2,1,1,258,15.703832403354603,High,3.0,3.5,2.28,0,Medium,Low,High,Medium
4,6.1,1,0,1,5,3,0,1,1,1407,21.936347412254616,Medium,2.5,2.4,2.74,1,Medium,Medium,Medium,Medium
5,6.8,0,0,2,2,4,2,0,1,499,29.094282341035587,Medium,2.5,2.6,3.3200000000000003,2,Medium,Medium,Medium,High
7,6.8,0,1,0,8,2,0,1,1,1603,26.47210743801653,Medium,3.5,3.0,3.02,2,Medium,Medium,Medium,Medium
7,5.2,0,0,0,3,2,1,0,4,3417,27.68166089965398,High,3.5,1.9,2.08,2,High,High,Medium,High
3,4.6,0,2,0,10,1,0,0,5,2664,29.93759487265981,Medium,1.5,3.3,2.44,2,Medium,Medium,Medium,Low
8,4.2,1,1,2,10,3,1,0,2,938,17.09927841045108,High,4.5,4.3,2.58,0,Medium,Medium,Medium,Medium
8,4.8,1,2,2,9,4,0,0,1,124,22.95908765854944,High,4.5,3.9,3.12,1,Low,Low,Medium,Low
2,4.7,0,1,1,2,2,1,1,4,2706,27.29322416043669,Low,1.0,1.6,2.48,2,Medium,Medium,Medium,Medium
2,5.6,0,2,2,2,2,0,0,3,2309,32.046146450889275,Medium,1.0,1.2,3.44,3,Low,Low,Low,Low
4,6.0,1,0,1,11,1,2,0,1,709,24.22022684310019,High,2.5,4.4,2.7,1,Medium,Medium,Medium,High
6,7.9,1,0,1,11,1,1,0,5,2647,22.91303307000445,Medium,3.5,4.0,3.46,1,Medium,High,Medium,Medium
1,4.6,1,0,1,6,0,0,0,5,2544,26.346494034401,Medium,1.0,1.7999999999999998,2.14,2,Medium,Medium,Medium,Medium
8,4.7,0,2,1,2,0,1,0,5,3214,28.0,Medium,4.0,1.0,2.78,2,Medium,Medium,Medium,Medium
1,4.5,1,2,2,3,3,2,0,1,1611,18.21493624772313,High,1.0,2.6,3.0,0,Medium,Low,Medium,Medium
2,5.1,0,2,2,11,1,0,0,1,725,19.10009182736456,Medium,1.0,3.6,3.24,1,Low,Low,Low,Low
4,6.5,0,1,2,10,4,1,1,3,2396,31.61177324960485,Low,2.0,4.6000000000000005,3.5,3,Medium,Medium,Low,Medium
1,8.0,1,1,0,5,2,1,0,1,1315,27.94309769197271,Medium,1.0,2.5,3.5,2,Medium,Medium,Medium,Medium
2,5.5,0,1,1,6,3,0,0,5,2583,21.604938271604937,Low,1.0,2.7,2.8,1,Medium,Medium,Medium,Low
5,5.7,1,1,0,9,3,0,0,5,2604,15.465219038000251,High,3.0,3.6,2.58,0,Medium,Medium,Medium,Low
5,7.6,1,1,2,10,1,1,1,1,948,22.724403484408533,Medium,3.0,3.7,3.94,1,Medium,Medium,Low,Medium
7,6.7,1,1,2,5,4,2,0,1,1711,26.502116213757365,High,4.0,3.5,3.58,2,Medium,Medium,Medium,High
5,4.2,1,2,1,8,3,0,1,2,1782,29.61580591504726,Medium,3.0,3.3,2.58,2,Medium,Medium,Medium,Medium
7,7.9,0,1,2,6,0,0,1,5,2688,35.086180430682866,Medium,3.5,1.7999999999999998,4.06,3,Medium,Medium,Low,Medium
8,5.0,0,1,2,9,3,2,1,5,2757,23.87543252595156,High,4.0,4.4,2.9,1,Medium,High,Medium,High
5,5.0,0,2,1,5,4,2,1,3,2410,29.585798816568044,Medium,2.5,3.5,2.9,2,Medium,Medium,Medium,Medium
7,6.2,1,2,0,4,1,0,0,1,381,33.320517749583495,High,4.0,1.5,3.0800000000000005,3,Medium,Low,High,Medium
7,4.5,1,2,1,4,1,2,1,5,3398,27.734375,High,4.0,2.3,2.7,2,Medium,Medium,Medium,Medium
7,8.0,0,1,0,11,3,0,1,5,2501,20.9572742022715,Medium,3.5,4.199999999999999,3.5,1,Medium,Medium,Medium,Low
6,4.4,0,0,0,11,4,0,1,3,2487,26.60971254507896,High,3.0,4.5,1.7600000000000002,2,Medium,High,Medium,Medium
7,6.8,1,1,1,10,0,2,0,5,3361,24.023808670084986,High,4.0,3.8,3.32,1,Medium,High,Medium,Medium
5,6.2,1,1,2,7,0,1,0,1,738,14.792899408284022,Medium,3.0,2.5,3.3800000000000003,0,Medium,Medium,Medium,Medium
3,4.8,1,2,2,11,4,2,1,3,2447,17.131379962192817,High,2.0,5.3,3.12,0,Medium,Medium,Medium,Medium
3,5.1,1,0,0,3,3,2,0,3,2497,29.411764705882355,High,2.0,2.6,2.04,2,High,High,High,High
1,4.5,0,1,1,3,4,2,0,1,148,19.40935829675416,High,0.5,2.8999999999999995,2.4,1,Medium,Low,High,Medium
8,8.0,0,0,1,10,1,0,1,1,759,21.490285513793253,High,4.0,3.3,3.5,1,Medium,Medium,Medium,Medium
1,7.9,0,2,2,11,2,0,0,2,1338,19.33372992266508,Low,0.5,3.9,4.36,1,Low,Low,Low,Low
6,6.4,0,2,1,2,1,0,0,1,1106,28.04037814452812,Medium,3.0,0.8999999999999999,3.4600000000000004,2,Low,Low,Medium,Low
7,4.2,1,1,1,4,3,2,0,3,2452,24.535123966942148,High,4.0,2.8999999999999995,2.28,1,High,Medium,Medium,High
6,5.2,1,1,2,5,2,2,1,1,613,15.149602322939025,High,3.5,2.9000000000000004,2.98,0,Medium,Medium,Medium,Medium
3,4.6,0,1,2,10,1,0,1,1,1077,24.72518293294129,Medium,1.5,3.3,2.74,1,Medium,Medium,Low,Medium
2,6.0,1,0,1,9,1,2,1,1,1246,29.43213296398892,High,1.5,3.8,2.7,2,High,Medium,Medium,High
4,4.1,0,1,2,8,4,1,0,3,2363,30.48668503213958,Medium,2.0,4.0,2.54,3,Medium,Medium,Medium,Medium
5,5.6,1,0,2,7,2,1,1,1,552,17.477606816266658,High,3.0,3.1,2.84,0,Medium,Medium,Medium,Medium
5,5.4,0,2,0,9,0,1,1,3,2268,21.504469556417607,Medium,2.5,3.1,2.76,1,Medium,Medium,High,Medium
1,4.9,1,0,0,10,3,2,1,3,2242,31.238589800803275,High,1.0,4.7,1.96,3,High,High,High,High
8,7.4,0,1,0,4,4,1,0,5,3106,34.049030604069856,Medium,4.0,2.8,3.26,3,Medium,High,Medium,Medium
1,7.6,0,0,1,2,2,0,0,2,1240,28.73174689021093,Low,0.5,1.2,3.34,2,Medium,Medium,Medium,Medium
3,4.6,0,1,2,2,4,1,0,1,566,32.89329415376518,Medium,1.5,2.2,2.74,3,Medium,Medium,Medium,Medium
7,7.2,1,0,2,11,3,2,1,1,1328,27.428571428571427,High,4.0,4.999999999999999,3.4800000000000004,2,Medium,High,Medium,High
5,5.9,1,1,1,2,2,1,1,3,2267,30.46875,Medium,3.0,1.6,2.96,3,Medium,Medium,Medium,Medium
6,7.6,1,2,1,8,3,0,0,5,2857,17.617725223207618,Medium,3.5,3.3,3.94,0,Low,Medium,Low,Low
8,7.0,0,1,2,6,2,2,0,1,1757,20.775623268698062,Medium,4.0,3.2,3.7,1,Medium,Medium,Medium,Medium
4,4.3,0,2,0,6,0,1,0,3,2469,32.79194475521777,Medium,2.0,2.2,2.32,3,Medium,Medium,High,Medium
2,7.7,0,0,1,4,1,1,0,1,255,21.62964876033058,Medium,1.0,1.9,3.38,1,Medium,Medium,Medium,Medium
6,4.8,0,0,2,8,0,0,0,3,2202,17.856517628934565,High,3.0,2.4,2.52,0,Medium,Medium,Low,Medium
4,7.3,0,2,0,11,4,0,1,2,1566,30.730609418282548,Medium,2.0,4.5,3.52,3,Medium,Low,Medium,Low
3,4.1,1,1,2,2,3,2,0,4,3240,32.00731595793324,High,2.0,2.3,2.54,3,Medium,High,Medium,High
3,4.7,0,1,0,4,2,0,0,1,531,25.280109859242845,Medium,1.5,1.7999999999999998,2.18,2,Medium,Low,High,Medium
7,7.7,0,0,0,9,4,2,1,5,3430,33.64845377343374,High,3.5,4.699999999999999,3.08,3,High,High,Medium,High
8,7.1,0,2,1,9,0,1,0,3,2429,27.005130974885223,Medium,4.0,3.1,3.74,2,Medium,Medium,Medium,Medium
7,5.9,0,2,2,6,1,2,0,1,1536,26.22268470343392,High,3.5,2.8999999999999995,3.5600000000000005,2,Medium,Medium,Medium,Medium
6,6.0,1,0,2,5,0,2,0,1,1004,21.007667798746542,High,3.5,2.3,3.0000000000000004,1,Medium,Medium,Medium,High
1,5.6,1,0,1,4,1,2,1,1,799,28.44095497516423,High,1.0,2.3,2.54,2,High,Medium,High,High
2,5.2,1,2,1,4,2,2,0,4,3074,21.545090797168363,Medium,1.5,2.6,2.98,1,Medium,Medium,Medium,Medium
5,4.1,0,0,2,2,4,2,0,3,1999,17.63085399449036,High,2.5,2.6,2.24,0,Medium,High,Medium,High
4,5.2,0,0,2,8,3,1,1,2,1220,25.33333333333333,Medium,2.0,3.7,2.68,2,Medium,Medium,Medium,Medium
3,5.2,0,2,2,5,4,0,0,1,635,26.638917793964616,Medium,1.5,2.7,3.28,2,Low,Low,Low,Low
4,4.9,0,0,2,5,3,2,0,3,1818,29.04865649963689,Medium,2.0,3.2,2.56,2,Medium,High,Medium,High
3,7.1,0,2,0,8,2,0,0,3,2334,27.815881725346745,Low,1.5,3.0,3.44,2,Medium,Low,Medium,Low
6,5.7,1,2,2,9,1,2,0,3,2186,24.52434634705905,High,3.5,3.8,3.4800000000000004,1,Medium,Medium,Medium,Medium
3,6.7,0,0,0,2,1,2,0,4,3476,33.77044866453226,Medium,1.5,1.7,2.68,3,High,High,High,High
2,5.7,1,2,2,9,0,2,0,1,1185,21.936347412254616,High,1.5,3.5,3.4800000000000004,1,Medium,Low,Medium,Medium
8,4.9,0,2,0,2,4,0,0,5,3023,16.464359504132233,High,4.0,1.7999999999999998,2.56,0,Medium,Medium,Medium,Low
5,5.5,0,1,2,3,0,0,1,3,1917,20.39542143600416,Low,2.5,0.8999999999999999,3.1,1,Low,Medium,Low,Low
5,6.0,1,2,1,9,4,1,1,3,1869,19.94321254732288,Low,3.0,4.3,3.3000000000000003,1,Medium,Low,Medium,Medium
6,4.9,0,0,0,11,2,0,0,3,2433,25.53670360110804,High,3.0,3.9,1.96,2,Medium,High,Medium,Medium
1,4.1,1,2,2,9,1,2,0,4,2976,19.47714681440443,High,1.0,3.8,2.84,1,Medium,Medium,Medium,Medium
3,6.6,0,0,1,8,3,1,0,1,215,18.66201468619417,Medium,1.5,3.7,2.94,1,Medium,Medium,Medium,Medium
5,5.6,0,2,1,11,1,2,1,4,3161,25.0,Medium,2.5,4.4,3.14,2,Medium,Medium,Medium,Medium
8,5.0,0,2,0,2,3,2,1,1,1428,26.794938016528928,High,4.0,2.3,2.6,2,Medium,Medium,High,Medium
2,5.7,1,0,1,4,4,2,1,5,3287,32.049981743681286,High,1.5,3.2,2.58,3,High,High,Medium,High
7,6.7,0,0,0,9,1,0,1,1,721,20.52892162782273,High,3.5,3.0,2.68,1,Medium,Medium,Medium,Medium
6,5.9,1,2,2,7,2,0,1,4,2835,17.374452871796585,High,3.5,2.7,3.5600000000000005,0,Low,Medium,Low,Low
3,7.9,0,2,0,4,3,1,0,2,1737,27.94214332675871,Low,1.5,2.5,3.76,2,Medium,Low,Medium,Low
7,4.2,1,1,0,10,0,1,1,4,2504,17.419073885905068,High,4.0,3.4,1.98,0,Medium,Medium,High,Medium
2,7.5,1,1,0,10,2,0,1,1,750,18.401342975206617,Medium,1.5,3.6,3.3,0,Medium,Low,Medium,Low
7,5.7,1,1,1,6,3,2,1,1,1366,16.917233234383477,High,4.0,3.5,2.88,0,Medium,Medium,Medium,Medium
6,6.2,0,0,2,7,1,2,0,4,3390,30.26183062146397,High,3.0,3.2,3.0800000000000005,3,Medium,High,Low,High
5,7.6,1,2,0,7,1,2,0,2,1671,18.312854442344044,Medium,3.0,3.2,3.64,0,Medium,Medium,High,Medium
4,7.9,0,1,2,9,2,2,1,1,225,15.432098765432098,High,2.0,4.1,4.06,0,Medium,Medium,Medium,Medium
3,4.6,0,0,0,7,0,2,0,3,2443,20.077334919690664,High,1.5,2.9000000000000004,1.84,1,High,High,High,High
8,6.9,1,2,0,6,2,0,0,5,2643,19.37919743392696,Medium,4.5,2.4,3.3600000000000003,1,Medium,Medium,Medium,Low
4,7.7,0,0,0,4,4,2,0,4,3029,32.038959374599514,Medium,2.0,3.2,3.08,3,High,High,Medium,High
2,7.2,1,1,2,10,0,0,1,2,1711,21.513858510523864,Low,1.5,3.0,3.78,1,Low,Medium,Low,Low
1,5.6,1,1,1,6,0,1,0,2,1537,17.35891932836763,Medium,1.0,2.2,2.8399999999999994,0,Medium,Medium,Medium,Medium
4,5.6,1,1,1,10,4,0,0,1,128,22.265625,High,2.5,4.2,2.8399999999999994,1,Medium,Low,Medium,Low
1,5.2,1,0,2,7,3,0,0,1,746,20.17325264032277,High,1.0,3.0,2.68,1,Medium,Medium,Low,Medium
2,5.8,0,1,0,4,1,1,1,3,2319,17.87481247406556,Medium,1.0,1.9,2.62,0,Medium,Medium,High,Medium
1,6.6,0,1,0,9,2,0,1,4,3365,24.382716049382715,Low,0.5,3.3,2.94,1,Medium,Medium,Medium,Low
8,5.6,1,2,0,6,2,0,1,1,744,28.303850156087407,High,4.5,2.4,2.84,2,Medium,Low,High,Medium
7,6.5,0,1,2,7,3,0,0,1,407,18.02595737862522,Medium,3.5,3.0,3.5,0,Low,Medium,Low,Low
2,7.2,1,0,0,9,2,2,0,2,1704,17.056176513282043,High,1.5,4.1,2.8800000000000003,0,Medium,Medium,High,Medium
2,5.8,1,0,1,3,1,2,1,2,1722,24.3910588392529,High,1.5,2.0,2.62,1,Medium,Medium,Medium,High
2,4.5,1,2,0,3,4,1,1,1,978,28.303850156087407,Medium,1.5,2.5,2.4,2,Medium,Low,High,Medium
6,5.8,0,0,0,9,0,2,1,2,1407,22.03840115928028,High,3.0,3.5,2.32,1,High,High,High,High
8,7.0,1,0,0,4,4,0,1,2,965,25.96304794106992,Medium,4.5,2.4,2.8000000000000003,2,Medium,Medium,Medium,Medium
3,7.5,0,1,1,8,1,1,0,1,1199,28.719723183391007,Low,1.5,3.1,3.6,2,Medium,Medium,Medium,Medium
7,4.7,0,2,1,5,4,0,1,5,2985,28.13365650969529,Medium,3.5,2.7,2.78,2,Medium,Medium,Medium,Medium
4,4.1,0,1,2,9,4,2,0,5,2611,22.39541341933172,Medium,2.0,4.699999999999999,2.54,1,Medium,Medium,Medium,High
1,6.3,1,0,2,6,4,0,1,3,2117,25.153150229218223,Low,1.0,3.0,3.12,2,Medium,Medium,Low,Medium
3,4.2,0,2,0,9,4,0,1,3,2234,33.91251333638164,Medium,1.5,3.9,2.28,3,Medium,Medium,High,Medium
1,4.1,1,0,2,7,2,1,1,4,2827,22.09317005428608,Medium,1.0,3.1,2.24,1,Medium,Medium,Medium,Medium
6,5.2,0,2,1,11,0,2,1,2,1364,30.47796622324213,High,3.0,4.1,2.98,3,Medium,Medium,High,Medium
1,5.5,0,2,1,11,4,0,1,2,1345,34.666666666666664,Medium,0.5,4.5,3.1,3,Medium,Low,Medium,Low
2,4.5,0,0,2,9,4,0,0,1,224,21.564544913741823,High,1.0,3.9,2.4,1,Medium,Medium,Medium,Medium
5,5.5,1,2,2,11,4,2,1,3,2429,23.73323840037973,High,3.0,5.3,3.4000000000000004,1,Medium,Medium,Medium,Medium
8,5.3,0,0,0,2,1,2,1,1,1637,26.026174895895306,High,4.0,1.7,2.12,2,High,High,High,High
2,4.9,1,0,1,5,4,2,1,1,704,17.915089237425637,High,1.5,3.5,2.26,0,Medium,Medium,High,High
3,4.8,0,2,2,5,1,1,0,3,2422,22.321428571428577,Low,1.5,2.2,3.12,1,Medium,Medium,Low,Medium
2,6.0,0,0,1,10,4,2,1,2,980,21.09375,Medium,1.0,5.0,2.7,1,Medium,Medium,Medium,High
6,4.3,0,0,0,6,0,2,0,1,1221,23.051754907792983,High,3.0,2.6,1.72,1,High,High,High,High
4,7.6,1,0,2,4,0,1,0,4,2668,25.65437239738252,Low,2.5,1.6,3.64,2,Medium,High,Low,Medium
8,5.9,1,0,0,4,1,0,1,2,1500,21.10726643598616,High,4.5,1.5,2.3600000000000003,1,Medium,Medium,Medium,Medium
6,5.9,0,1,1,3,2,2,1,2,1522,24.16716240333136,High,3.0,2.3,2.96,1,Medium,Medium,Medium,Medium
8,4.7,1,0,1,3,1,1,1,1,24,29.065743944636683,High,4.5,1.6,2.18,2,High,Medium,High,High
3,6.5,0,0,1,10,2,1,0,3,2139,32.87310979618672,Medium,1.5,4.0,2.9,3,Medium,High,Medium,Medium
6,5.5,0,2,0,2,2,2,0,1,958,16.372080590731397,High,3.0,2.0,2.8000000000000003,0,Medium,Low,High,Medium
3,7.4,1,1,0,4,2,1,0,3,2150,15.063799621928164,Medium,2.0,2.2,3.26,0,Medium,Medium,Medium,Low
5,7.7,0,1,1,4,4,1,0,2,1022,14.19753086419753,Low,2.5,2.8,3.68,0,Medium,Medium,Medium,Low
5,6.3,0,2,1,10,4,1,0,5,3308,33.17773234057328,Low,2.5,4.6000000000000005,3.42,3,Medium,Medium,Medium,Medium
5,7.1,0,2,2,7,2,0,1,1,540,22.031725684986377,Low,2.5,2.7,4.04,1,Low,Low,Low,Low
8,6.6,0,1,0,2,1,1,1,1,1616,28.405337561104503,Medium,4.0,1.2999999999999998,2.94,2,Medium,Medium,High,Medium
3,5.9,1,0,0,11,0,0,0,4,2716,25.24933720489837,High,2.0,3.3,2.3600000000000003,2,Medium,Medium,Medium,Medium
5,7.0,1,1,0,6,4,2,1,1,880,25.076193048107708,Medium,3.0,3.8,3.1,2,Medium,Medium,High,Medium
5,5.4,1,1,2,2,4,0,1,3,1905,31.22945430637738,Medium,3.0,1.7999999999999998,3.06,3,Medium,Medium,Low,Medium
8,6.1,1,0,2,8,3,2,0,3,1833,32.03124999999999,High,4.5,4.1,3.04,3,High,High,Medium,High
6,6.7,0,2,0,6,3,0,1,1,42,23.588329220496444,Medium,3.0,2.7,3.28,1,Medium,Low,High,Low
6,6.9,1,1,0,3,0,2,1,1,1002,21.453573713726524,High,3.5,1.7,3.06,1,Medium,Medium,High,Medium
3,6.3,0,1,0,10,4,0,0,2,1203,16.224986479177936,Medium,1.5,4.2,2.82,0,Medium,Low,Medium,Low
7,6.1,0,1,1,11,1,0,0,4,3113,21.877551020408163,Medium,3.5,3.6,3.04,1,Medium,Medium,Low,Medium
1,6.7,1,1,1,5,3,2,0,4,2544,19.60519199567334,Medium,1.0,3.2,3.28,1,Medium,Medium,Medium,Medium
3,7.6,0,2,2,7,4,2,0,1,701,15.698587127158554,Medium,1.5,4.1,4.24,0,Low,Low,Medium,Medium
6,7.7,1,2,0,3,0,0,0,3,2418,26.173832551310287,Medium,3.5,0.8999999999999999,3.68,2,Medium,Medium,Medium,Low
8,5.6,0,2,2,11,3,1,1,3,2474,21.0771952275208,Medium,4.0,4.6,3.44,1,Medium,Medium,Low,Medium
1,5.9,1,2,2,8,1,0,1,5,3152,28.444444444444443,Medium,1.0,2.7,3.5600000000000005,2,Low,Medium,Low,Low
8,7.8,1,0,2,7,0,1,1,3,2146,24.977043158861346,Medium,4.5,2.5,3.72,1,Medium,High,Low,Medium
3,6.3,0,0,2,11,1,1,1,3,2250,23.63403300753084,Low,1.5,4.0,3.12,1,Medium,Medium,Low,Medium
4,4.4,0,1,1,10,0,1,0,5,3027,35.5247576860664,Medium,2.0,3.4,2.36,3,Medium,Medium,Medium,Medium
6,7.6,1,2,0,10,4,1,0,3,2117,22.86236854138088,Medium,3.5,4.6000000000000005,3.64,1,Medium,Medium,Medium,Low
2,6.6,0,1,1,5,1,2,1,2,1195,17.527815881725342,Medium,1.0,2.6,3.24,0,Medium,Medium,Medium,Medium
4,5.8,0,2,1,2,4,1,0,1,776,20.23950075898128,Medium,2.0,2.2,3.22,1,Medium,Low,Medium,Medium
5,5.2,0,2,2,3,3,1,1,2,1591,30.11937557392104,Medium,2.5,2.2,3.28,3,Medium,Medium,Medium,Medium
3,6.8,1,2,1,7,1,2,0,1,307,15.359168241965971,High,2.0,3.2,3.62,0,Medium,Low,Medium,Medium
4,5.5,0,0,1,3,2,0,1,5,2541,25.77777777777778,Medium,2.0,1.5,2.5,2,Medium,Medium,Medium,Medium
5,6.8,0,1,2,11,0,1,1,4,2519,20.52892162782273,Low,2.5,3.7,3.62,1,Medium,Medium,Low,Medium
4,6.3,1,0,2,9,4,0,0,1,18,36.68409512565357,High,2.5,3.9,3.12,3,Medium,Medium,Low,Medium
2,7.8,0,2,1,3,4,1,1,1,300,23.92485822306238,Low,1.0,2.5,4.0200000000000005,1,Low,Low,Medium,Low
8,6.3,0,1,1,2,1,0,0,5,2712,16.483013339031164,Medium,4.0,0.8999999999999999,3.12,0,Medium,Medium,Low,Low
8,5.1,0,1,1,10,0,0,1,5,2625,19.3698347107438,Medium,4.0,3.0,2.64,1,Medium,Medium,Medium,Medium
5,7.7,0,0,0,5,0,0,0,4,2814,18.21493624772313,Low,2.5,1.5,3.08,0,Medium,Medium,Medium,Low
7,5.6,0,2,1,3,1,2,1,1,120,26.60971254507896,High,3.5,2.0,3.14,2,Medium,Medium,High,Medium
8,5.9,0,1,0,2,4,1,1,2,1595,25.592209980961893,Medium,4.0,2.2,2.66,2,Medium,Medium,High,Medium
7,7.1,0,1,1,8,3,0,0,5,3264,15.698587127158554,Medium,3.5,3.3,3.4399999999999995,0,Medium,Medium,Low,Low
1,5.8,1,1,1,4,2,2,0,2,1614,36.35734072022161,High,1.0,2.6,2.9199999999999995,3,Medium,Medium,Medium,High
7,6.7,1,0,2,6,1,0,0,1,840,20.43816558499767,Medium,4.0,2.1,3.28,1,Medium,Medium,Low,Medium
6,6.9,0,1,2,4,3,1,0,1,650,18.218322427126715,Medium,3.0,2.5,3.66,0,Medium,Medium,Low,Medium
1,7.9,1,1,1,8,4,1,1,4,2580,25.3069320474676,Low,1.0,4.0,3.76,2,Medium,Medium,Medium,Medium
5,5.2,0,2,1,4,3,1,1,3,2079,16.979591836734695,Medium,2.5,2.5,2.98,0,Medium,Low,Medium,Medium
5,7.5,0,1,1,10,2,2,1,3,2333,26.82742078020452,Medium,2.5,4.4,3.6,2,Medium,Medium,Medium,Medium
2,5.7,1,1,2,11,4,0,0,5,2902,24.48565200513601,Medium,1.5,4.5,3.18,1,Low,Medium,Low,Low
4,6.9,1,1,2,3,3,2,1,3,2223,29.64268546707257,Medium,2.5,2.6,3.66,2,Medium,Medium,Low,Medium
5,5.4,0,2,2,4,0,0,0,1,197,29.094282341035587,Medium,2.5,1.2,3.3600000000000003,2,Low,Low,Low,Low
2,7.0,0,1,1,3,1,2,0,1,1213,26.07897153351699,Medium,1.0,2.0,3.4,2,Medium,Medium,Medium,Medium
8,5.2,0,2,1,6,3,2,0,5,2909,25.59373706198954,High,4.0,3.5,2.98,2,Medium,Medium,Medium,Medium
3,6.3,0,0,1,2,3,1,0,3,1818,17.319119710949863,Low,1.5,1.9,2.82,0,Medium,Medium,Medium,Medium
1,4.7,0,0,1,4,3,1,0,1,1350,20.41522491349481,Medium,0.5,2.5,2.18,1,Medium,Medium,Medium,Medium
